show_id,show_date,city,state,country,venue,artist_name,tour_name,festival_flag,set_index,song_index,song_name,is_cover,cover_artist,encore_index
63b09abb,2022-05-28,Benton Harbor,Michigan,United States,The Livery,Kitchen Dwellers,,0,2,0,No Diggity,1,Blackstreet,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,0,Drowning (... Again),0,,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,1,Wise River,0,,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,2,Whitewater,1,Béla Fleck,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,3,Long Hot Summer Days,1,John Hartford,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,4,Their Names are the Trees,0,,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,5,I Control the Rain,0,,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,6,Auggie,0,,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,7,Muir Maid,0,,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,8,Harmony Hall,1,Vampire Weekend,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,9,Foundation,0,,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,10,Broken Cage,0,,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,0,11,Ebeneezer's Winter,0,,
1bb4a558,2022-05-27,Hamilton,Ohio,United States,RiversEdge Amphitheater,Kitchen Dwellers,,0,1,0,Nothin' but Nothin',1,Yonder Mountain String Band,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,0,Shadows,0,,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,1,Cherokee Shuffle,1,[traditional],
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,2,White Freight Liner Blues,1,Townes Van Zandt,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,3,Stand at Ease,0,,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,4,Whispers of the North,0,,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,5,Smokestack,0,,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,6,Cuckoo's Nest,1,[traditional],
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,7,Colder Nights,0,,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,8,Comet,0,,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,9,That's All,1,Genesis,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,10,Farmer's Son,0,,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,11,Gypsy,0,,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,12,Covered Bridges,0,,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,13,The Living Dread,0,,
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,0,14,In the Pines,1,[traditional],
23ade0a7,2022-05-26,Ferndale,Michigan,United States,Otus Supply,Kitchen Dwellers,,0,1,0,Guilty,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,0,0,Buckle Down,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,0,1,Big Mon,1,Bill Monroe and the Bluegrass Boys,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,0,2,Visions of Mohr,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,0,3,Runaway,1,Del Shannon,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,0,4,What it Takes,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,0,5,Woods Lake,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,0,6,Tombstone Blues,1,Bob Dylan,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,0,7,Drowning (... Again),0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,0,8,Rivers High,1,Horseshoes & Hand Grenades,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,1,0,Five Candles,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,1,1,The Quail,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,1,2,Hey You,1,Pink Floyd,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,1,3,Sundown,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,1,4,Their Names are the Trees,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,1,5,Sunday Funday,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,1,6,Years of My Life,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,1,7,Ebeneezer's Winter,0,,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,1,8,Timebomb,1,Old 97’s,
2bade09a,2022-05-21,Indianapolis,Indiana,United States,HI-FI Indy,Kitchen Dwellers,,0,2,0,Paradise Valley,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,0,0,Smokestack,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,0,1,Wise River,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,0,2,Shadows,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,0,3,Red Haired Boy,1,[traditional],
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,0,4,Molly and Tenbrooks,1,[traditional],
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,0,5,Driftwood,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,0,6,Old Train,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,0,7,Muir Maid,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,0,8,New Speedway Boogie,1,Grateful Dead,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,1,0,Paradise Valley,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,1,1,Foundation,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,1,2,Gypsy,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,1,3,Cryin' Holy Unto the Lord,1,[traditional],
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,1,4,Bottom Shelf,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,1,5,The Crown,0,,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,1,6,Do It Again,1,Steely Dan,
33ade091,2022-05-20,Charleston,West Virginia,United States,Clay Center for the Arts and Sciences of West Virginia,Kitchen Dwellers,,0,2,0,Stand at Ease,0,,
63b77a83,2022-05-19,Thornville,Ohio,United States,Legend Valley Concert Venue and Campground,Kitchen Dwellers,,0,0,0,Drowning (... Again),0,,
63b77a83,2022-05-19,Thornville,Ohio,United States,Legend Valley Concert Venue and Campground,Kitchen Dwellers,,0,0,1,Sunday Funday,0,,
63b77a83,2022-05-19,Thornville,Ohio,United States,Legend Valley Concert Venue and Campground,Kitchen Dwellers,,0,0,2,Stand at Ease,0,,
63b77a83,2022-05-19,Thornville,Ohio,United States,Legend Valley Concert Venue and Campground,Kitchen Dwellers,,0,0,3,June Apple,1,[traditional],
63b77a83,2022-05-19,Thornville,Ohio,United States,Legend Valley Concert Venue and Campground,Kitchen Dwellers,,0,0,4,Comet,0,,
63b77a83,2022-05-19,Thornville,Ohio,United States,Legend Valley Concert Venue and Campground,Kitchen Dwellers,,0,0,5,Sundown,0,,
63b77a83,2022-05-19,Thornville,Ohio,United States,Legend Valley Concert Venue and Campground,Kitchen Dwellers,,0,0,6,Their Names are the Trees,0,,
63b77a83,2022-05-19,Thornville,Ohio,United States,Legend Valley Concert Venue and Campground,Kitchen Dwellers,,0,0,7,Covered Bridges,0,,
63b77a83,2022-05-19,Thornville,Ohio,United States,Legend Valley Concert Venue and Campground,Kitchen Dwellers,,0,0,8,The Living Dread,0,,
63b77a83,2022-05-19,Thornville,Ohio,United States,Legend Valley Concert Venue and Campground,Kitchen Dwellers,,0,0,9,Whitewater,1,Béla Fleck,
63b77a83,2022-05-19,Thornville,Ohio,United States,Legend Valley Concert Venue and Campground,Kitchen Dwellers,,0,0,10,Breed,1,Nirvana,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,0,0,Farmer's Son,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,0,1,Drunken Poet's Dream,1,Ray Wylie Hubbard,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,0,2,Auggie,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,0,3,Buckle Down,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,0,4,Whitewater,1,Béla Fleck,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,0,5,Spiderwebs,1,No Doubt,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,0,6,Visions of Mohr,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,0,7,Stand at Ease,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,1,0,Their Names are the Trees,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,1,1,Southern Flavor,1,Bill Monroe and the Bluegrass Boys,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,1,2,The Quail,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,1,3,Sundown,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,1,4,Get No Better,1,John Hartford,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,1,5,What it Takes,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,1,6,Guilty,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,1,7,Willy the Wandering Gypsy and Me,1,Billy Joe Shaver,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,1,8,Ganja Smuggling,1,Eek‐A‐Mouse,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,1,9,Seven Devils,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,1,10,Ebeneezer's Winter,0,,
33b4e8f9,2022-05-18,Buffalo,New York,United States,Buffalo Iron Works,Kitchen Dwellers,,0,2,0,Doreen,1,Old 97’s,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,0,Drowning (... Again),0,,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,1,This Time,0,,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,2,Clinch Mountain Backstep,1,The Stanley Brothers,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,3,Way Down the River Road,1,John Hartford,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,4,Here We Go,0,,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,5,New Country Blues,1,Emmit-Nershi Band,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,6,Years of My Life,0,,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,7,Broken Cage,0,,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,8,Paradise Valley,0,,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,9,Old Dangerfield,1,Bill Monroe,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,10,Fall on My Knees,1,[traditional],
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,11,No Excuses,1,Alice in Chains,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,12,Bottom Shelf,0,,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,13,Mimas and Ida,0,,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,0,14,Ghost in the Bottle,0,,
7bae0a74,2022-05-17,Pittsburgh,Pennsylvania,United States,Thunderbird Cafe and Music Hall,Kitchen Dwellers,,0,1,0,Everybody,1,Mac Miller,
53ade371,2022-05-15,Rochester,New York,United States,Highland Park,Kitchen Dwellers,,0,0,0,Comet,0,,
53ade371,2022-05-15,Rochester,New York,United States,Highland Park,Kitchen Dwellers,,0,0,1,Wayside/Back in Time,1,Gillian Welch,
53ade371,2022-05-15,Rochester,New York,United States,Highland Park,Kitchen Dwellers,,0,0,2,Drowning (... Again),0,,
53ade371,2022-05-15,Rochester,New York,United States,Highland Park,Kitchen Dwellers,,0,0,3,Take It Easy,1,Eagles,
53ade371,2022-05-15,Rochester,New York,United States,Highland Park,Kitchen Dwellers,,0,0,4,Wise River,0,,
53ade371,2022-05-15,Rochester,New York,United States,Highland Park,Kitchen Dwellers,,0,0,5,Stand at Ease,0,,
53ade371,2022-05-15,Rochester,New York,United States,Highland Park,Kitchen Dwellers,,0,0,6,Big Mon,1,Bill Monroe and the Bluegrass Boys,
53ade371,2022-05-15,Rochester,New York,United States,Highland Park,Kitchen Dwellers,,0,0,7,Shadows,0,,
53ade371,2022-05-15,Rochester,New York,United States,Highland Park,Kitchen Dwellers,,0,0,8,Covered Bridges,0,,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,0,Five Candles,0,,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,1,Woods Lake,0,,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,2,Guilty,0,,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,3,Deal,1,Jerry Garcia,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,4,The Gold Rush,1,Bill Monroe,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,5,Paul and Silas,1,[traditional],
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,6,Smokestack,0,,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,7,Their Names are the Trees,0,,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,8,Foundation,0,,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,9,Muir Maid,0,,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,10,I'm on Fire,1,Bruce Springsteen,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,11,Down in the Lonesome Draw,1,Cahalen Morrison and Eli West,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,12,Mountain,0,,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,13,The Living Dread,0,,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,0,14,Piper,1,Phish,
2bade08e,2022-05-15,Rochester,New York,United States,Flour City Station,Kitchen Dwellers,,0,1,0,What the Night Brings,1,Jeff Austin,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,0,0,Paradise Valley,0,,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,0,1,Ebeneezer's Winter,0,,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,0,2,Broken Cage,0,,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,0,3,Cryin' Holy Unto the Lord,1,[traditional],
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,0,4,Baby Don't You Do It,1,Marvin Gaye,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,0,5,Years of My Life,0,,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,0,6,Visions of Mohr,0,,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,0,7,Can You Get to That,1,Funkadelic,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,0,8,Whitewater,1,Béla Fleck,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,1,0,The Seeker,1,The Who,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,1,1,June Apple,1,[traditional],
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,1,2,Gypsy,0,,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,1,3,The Crown,0,,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,1,4,Unwanted Love,1,David Grisman,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,1,5,Colder Nights,0,,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,1,6,The Quail,0,,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,1,7,Welcome to the Machine,1,Pink Floyd,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,1,8,Sunday Funday,0,,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,1,9,Sundown,0,,
33b7c455,2022-05-14,Harrisburg,Pennsylvania,United States,XL Live,Kitchen Dwellers,,0,2,0,Nothin' but Nothin',1,Yonder Mountain String Band,
7bb4aa80,2022-05-13,New York,New York,United States,Mercury Lounge,Kitchen Dwellers,,0,0,0,Drowning (... Again),0,,
7bb4aa80,2022-05-13,New York,New York,United States,Mercury Lounge,Kitchen Dwellers,,0,0,1,Their Names are the Trees,0,,
7bb4aa80,2022-05-13,New York,New York,United States,Mercury Lounge,Kitchen Dwellers,,0,0,2,Southern Flavor,1,Bill Monroe and the Bluegrass Boys,
7bb4aa80,2022-05-13,New York,New York,United States,Mercury Lounge,Kitchen Dwellers,,0,0,3,Here We Go,0,,
7bb4aa80,2022-05-13,New York,New York,United States,Mercury Lounge,Kitchen Dwellers,,0,0,4,Can't Stop Now,1,Wendy Waldman,
7bb4aa80,2022-05-13,New York,New York,United States,Mercury Lounge,Kitchen Dwellers,,0,0,5,Bottom Shelf,0,,
7bb4aa80,2022-05-13,New York,New York,United States,Mercury Lounge,Kitchen Dwellers,,0,0,6,Wayside/Back in Time,1,Gillian Welch,
7bb4aa80,2022-05-13,New York,New York,United States,Mercury Lounge,Kitchen Dwellers,,0,0,7,Seven Devils,0,,
7bb4aa80,2022-05-13,New York,New York,United States,Mercury Lounge,Kitchen Dwellers,,0,0,8,Feel Like Makin' Love,1,Bad Company,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,0,0,Woods Lake,0,,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,0,1,Old Train,1,The Seldom Scene,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,0,2,Wise River,0,,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,0,3,Stand at Ease,0,,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,0,4,Red Haired Boy,1,[traditional],
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,0,5,What it Takes,0,,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,0,6,The '59 Sound,1,The Gaslight Anthem,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,0,7,Cuckoo's Nest,1,[traditional],
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,0,8,Covered Bridges,0,,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,0,9,The Living Dread,0,,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,1,0,Auggie,0,,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,1,1,Muir Maid,0,,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,1,2,Eli Renfro,1,Del McCoury,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,1,3,Ball & Chain,1,Kind Country,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,1,4,Smokestack,0,,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,1,5,Old Dangerfield,1,Bill Monroe,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,1,6,Polar Opposites,1,Modest Mouse,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,1,7,Comet,0,,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,1,8,Rejuvenation,0,,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,1,9,We Are 138,1,Misfits,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,2,0,"Here's Looking at You, Kid",1,The Gaslight Anthem,
53ade361,2022-05-12,Asbury Park,New Jersey,United States,Wonder Bar,Kitchen Dwellers,,0,2,1,Paradise Valley,0,,
2bb73cca,2022-05-11,Fairfield,Connecticut,United States,"StageOne, Fairfield Theatre Company",Kitchen Dwellers,,0,0,0,Shadows,0,,
2bb73cca,2022-05-11,Fairfield,Connecticut,United States,"StageOne, Fairfield Theatre Company",Kitchen Dwellers,,0,0,1,The Gold Rush,1,Bill Monroe,
2bb73cca,2022-05-11,Fairfield,Connecticut,United States,"StageOne, Fairfield Theatre Company",Kitchen Dwellers,,0,0,2,Jesus on the Mainline,1,[traditional],
2bb73cca,2022-05-11,Fairfield,Connecticut,United States,"StageOne, Fairfield Theatre Company",Kitchen Dwellers,,0,0,3,Phaedrus,0,,
2bb73cca,2022-05-11,Fairfield,Connecticut,United States,"StageOne, Fairfield Theatre Company",Kitchen Dwellers,,0,0,4,Where They Do Not Know My Name,1,Bad Livers,
2bb73cca,2022-05-11,Fairfield,Connecticut,United States,"StageOne, Fairfield Theatre Company",Kitchen Dwellers,,0,0,5,Their Names are the Trees,0,,
2bb73cca,2022-05-11,Fairfield,Connecticut,United States,"StageOne, Fairfield Theatre Company",Kitchen Dwellers,,0,0,6,Years of My Life,0,,
